asset_id,logical_name,logical_full_name,schema_name,table_name,column_name,openmetadata_column_fqn,description,logical_data_type,physical_mapping_full_name
616a7e1d-9dea-41de-92fb-210e5927eff3,Accounting Entry Bank Message Id,Accounting Entry Bank Message Id,Schema_OWNER_PUB,INT_BTCH__BES_IN_1A89A97C271,ACG_ENTR_BNK_MSG_ID,dq-db.dq.Schema_OWNER_PUB.INT_BTCH__BES_IN_1A89A97C271.ACG_ENTR_BNK_MSG_ID,"Unique identification, as assigned by the bank, to unambiguously identify a message, related to the accounting entry",A35,Schema_OWNER_PUB > INT_BTCH__BES_IN_1A89A97C271 > ACG_ENTR_BNK_MSG_ID
616a7e1d-9dea-41de-92fb-210e5927eff3,Accounting Entry Bank Message Id,Accounting Entry Bank Message Id,Schema_crgff,NSPP_PAYM_GL_AC_ENTR_DI,ACG_ENTR_BNK_MSG_ID,dq-db.dq.Schema_crgff.NSPP_PAYM_GL_AC_ENTR_DI.ACG_ENTR_BNK_MSG_ID,"Unique identification, as assigned by the bank, to unambiguously identify a message, related to the accounting entry",A35,Schema_crgff > NSPP_PAYM_GL_AC_ENTR_DI > ACG_ENTR_BNK_MSG_ID
616a7e1d-9dea-41de-92fb-210e5927eff3,Accounting Entry Bank Message Id,Accounting Entry Bank Message Id,,HN_DRB_CRN_AC_BKG,ACG_ENTR_BNK_MSG_ID,,"Unique identification, as assigned by the bank, to unambiguously identify a message, related to the accounting entry",A35,HN_DRB_CRN_AC_BKG > ACG_ENTR_BNK_MSG_ID
616a7e1d-9dea-41de-92fb-210e5927eff3,Accounting Entry Bank Message Id,Accounting Entry Bank Message Id,Schema_OWNER_PUB,CRN_AC_B__BES_CR_1ABC7E4FE64AD,ACG_ENTR_BNK_MSG_ID,dq-db.dq.Schema_OWNER_PUB.CRN_AC_B__BES_CR_1ABC7E4FE64AD.ACG_ENTR_BNK_MSG_ID,"Unique identification, as assigned by the bank, to unambiguously identify a message, related to the accounting entry",A35,Schema_OWNER_PUB > CRN_AC_B__BES_CR_1ABC7E4FE64AD > ACG_ENTR_BNK_MSG_ID
616a7e1d-9dea-41de-92fb-210e5927eff3,Accounting Entry Bank Message Id,Accounting Entry Bank Message Id,Schema_bankanaly,CRN_AC_BOOK_DI,ACG_ENTR_BNK_MSG_ID,dq-db.dq.Schema_bankanaly.CRN_AC_BOOK_DI.ACG_ENTR_BNK_MSG_ID,"Unique identification, as assigned by the bank, to unambiguously identify a message, related to the accounting entry",A35,Schema_bankanaly > CRN_AC_BOOK_DI > ACG_ENTR_BNK_MSG_ID
616a7e1d-9dea-41de-92fb-210e5927eff3,Accounting Entry Bank Message Id,Accounting Entry Bank Message Id,Schema_dih,INT_BTCH_GL_AC_ENTR_DI,ACG_ENTR_BNK_MSG_ID,dq-db.dq.Schema_dih.INT_BTCH_GL_AC_ENTR_DI.ACG_ENTR_BNK_MSG_ID,"Unique identification, as assigned by the bank, to unambiguously identify a message, related to the accounting entry",A35,Schema_dih > INT_BTCH_GL_AC_ENTR_DI > ACG_ENTR_BNK_MSG_ID
616a7e1d-9dea-41de-92fb-210e5927eff3,Accounting Entry Bank Message Id,Accounting Entry Bank Message Id,Schema_bankanaly,INT_BTCH_GL_AC_ENTR_DI,ACG_ENTR_BNK_MSG_ID,dq-db.dq.Schema_bankanaly.INT_BTCH_GL_AC_ENTR_DI.ACG_ENTR_BNK_MSG_ID,"Unique identification, as assigned by the bank, to unambiguously identify a message, related to the accounting entry",A35,Schema_bankanaly > INT_BTCH_GL_AC_ENTR_DI > ACG_ENTR_BNK_MSG_ID
616a7e1d-9dea-41de-92fb-210e5927eff3,Accounting Entry Bank Message Id,Accounting Entry Bank Message Id,Schema_dih,CRN_AC_BOOK_DI,ACG_ENTR_BNK_MSG_ID,dq-db.dq.Schema_dih.CRN_AC_BOOK_DI.ACG_ENTR_BNK_MSG_ID,"Unique identification, as assigned by the bank, to unambiguously identify a message, related to the accounting entry",A35,Schema_dih > CRN_AC_BOOK_DI > ACG_ENTR_BNK_MSG_ID
616a7e1d-9dea-41de-92fb-210e5927eff3,Accounting Entry Bank Message Id,Accounting Entry Bank Message Id,Schema_dwfr,CRN_AC_BOOK_DI,ACG_ENTR_BNK_MSG_ID,dq-db.dq.Schema_dwfr.CRN_AC_BOOK_DI.ACG_ENTR_BNK_MSG_ID,"Unique identification, as assigned by the bank, to unambiguously identify a message, related to the accounting entry",A35,Schema_dwfr > CRN_AC_BOOK_DI > ACG_ENTR_BNK_MSG_ID
616a7e1d-9dea-41de-92fb-210e5927eff3,Accounting Entry Bank Message Id,Accounting Entry Bank Message Id,Schema_bankanaly,NSPP_PAYM_GL_AC_ENTR_DI,ACG_ENTR_BNK_MSG_ID,dq-db.dq.Schema_bankanaly.NSPP_PAYM_GL_AC_ENTR_DI.ACG_ENTR_BNK_MSG_ID,"Unique identification, as assigned by the bank, to unambiguously identify a message, related to the accounting entry",A35,Schema_bankanaly > NSPP_PAYM_GL_AC_ENTR_DI > ACG_ENTR_BNK_MSG_ID
616a7e1d-9dea-41de-92fb-210e5927eff3,Accounting Entry Bank Message Id,Accounting Entry Bank Message Id,Schema_gfs,INT_BTCH_GL_AC_ENTR_DI,ACG_ENTR_BNK_MSG_ID,dq-db.dq.Schema_gfs.INT_BTCH_GL_AC_ENTR_DI.ACG_ENTR_BNK_MSG_ID,"Unique identification, as assigned by the bank, to unambiguously identify a message, related to the accounting entry",A35,Schema_gfs > INT_BTCH_GL_AC_ENTR_DI > ACG_ENTR_BNK_MSG_ID
616a7e1d-9dea-41de-92fb-210e5927eff3,Accounting Entry Bank Message Id,Accounting Entry Bank Message Id,Schema_tdf,NSPP_PAYM_GL_AC_ENTR_DI,ACG_ENTR_BNK_MSG_ID,dq-db.dq.Schema_tdf.NSPP_PAYM_GL_AC_ENTR_DI.ACG_ENTR_BNK_MSG_ID,"Unique identification, as assigned by the bank, to unambiguously identify a message, related to the accounting entry",A35,Schema_tdf > NSPP_PAYM_GL_AC_ENTR_DI > ACG_ENTR_BNK_MSG_ID
616a7e1d-9dea-41de-92fb-210e5927eff3,Accounting Entry Bank Message Id,Accounting Entry Bank Message Id,Schema_gfsaeg,NSPP_PAYM_GL_AC_ENTR_DI,ACG_ENTR_BNK_MSG_ID,dq-db.dq.Schema_gfsaeg.NSPP_PAYM_GL_AC_ENTR_DI.ACG_ENTR_BNK_MSG_ID,"Unique identification, as assigned by the bank, to unambiguously identify a message, related to the accounting entry",A35,Schema_gfsaeg > NSPP_PAYM_GL_AC_ENTR_DI > ACG_ENTR_BNK_MSG_ID
616a7e1d-9dea-41de-92fb-210e5927eff3,Accounting Entry Bank Message Id,Accounting Entry Bank Message Id,Schema_gfs,NSPP_PAYM_GL_AC_ENTR_DI,ACG_ENTR_BNK_MSG_ID,dq-db.dq.Schema_gfs.NSPP_PAYM_GL_AC_ENTR_DI.ACG_ENTR_BNK_MSG_ID,"Unique identification, as assigned by the bank, to unambiguously identify a message, related to the accounting entry",A35,Schema_gfs > NSPP_PAYM_GL_AC_ENTR_DI > ACG_ENTR_BNK_MSG_ID
616a7e1d-9dea-41de-92fb-210e5927eff3,Accounting Entry Bank Message Id,Accounting Entry Bank Message Id,Schema_gfs,CRN_AC_BOOK_DI,ACG_ENTR_BNK_MSG_ID,dq-db.dq.Schema_gfs.CRN_AC_BOOK_DI.ACG_ENTR_BNK_MSG_ID,"Unique identification, as assigned by the bank, to unambiguously identify a message, related to the accounting entry",A35,Schema_gfs > CRN_AC_BOOK_DI > ACG_ENTR_BNK_MSG_ID
616a7e1d-9dea-41de-92fb-210e5927eff3,Accounting Entry Bank Message Id,Accounting Entry Bank Message Id,Schema_idq,INT_BTCH_GL_AC_ENTR_DI,ACG_ENTR_BNK_MSG_ID,dq-db.dq.Schema_idq.INT_BTCH_GL_AC_ENTR_DI.ACG_ENTR_BNK_MSG_ID,"Unique identification, as assigned by the bank, to unambiguously identify a message, related to the accounting entry",A35,Schema_idq > INT_BTCH_GL_AC_ENTR_DI > ACG_ENTR_BNK_MSG_ID
616a7e1d-9dea-41de-92fb-210e5927eff3,Accounting Entry Bank Message Id,Accounting Entry Bank Message Id,Schema_gfportal,CRN_AC_BOOK_DI,ACG_ENTR_BNK_MSG_ID,dq-db.dq.Schema_gfportal.CRN_AC_BOOK_DI.ACG_ENTR_BNK_MSG_ID,"Unique identification, as assigned by the bank, to unambiguously identify a message, related to the accounting entry",A35,Schema_gfportal > CRN_AC_BOOK_DI > ACG_ENTR_BNK_MSG_ID
616a7e1d-9dea-41de-92fb-210e5927eff3,Accounting Entry Bank Message Id,Accounting Entry Bank Message Id,Schema_tdm,CRN_AC_BOOK_DI,ACG_ENTR_BNK_MSG_ID,dq-db.dq.Schema_tdm.CRN_AC_BOOK_DI.ACG_ENTR_BNK_MSG_ID,"Unique identification, as assigned by the bank, to unambiguously identify a message, related to the accounting entry",A35,Schema_tdm > CRN_AC_BOOK_DI > ACG_ENTR_BNK_MSG_ID
616a7e1d-9dea-41de-92fb-210e5927eff3,Accounting Entry Bank Message Id,Accounting Entry Bank Message Id,Schema_split,NSPP_PAYM_GL_AC_ENTR_DI,ACG_ENTR_BNK_MSG_ID,dq-db.dq.Schema_split.NSPP_PAYM_GL_AC_ENTR_DI.ACG_ENTR_BNK_MSG_ID,"Unique identification, as assigned by the bank, to unambiguously identify a message, related to the accounting entry",A35,Schema_split > NSPP_PAYM_GL_AC_ENTR_DI > ACG_ENTR_BNK_MSG_ID
616a7e1d-9dea-41de-92fb-210e5927eff3,Accounting Entry Bank Message Id,Accounting Entry Bank Message Id,Schema_tdf,INT_BTCH_GL_AC_ENTR_DI,ACG_ENTR_BNK_MSG_ID,dq-db.dq.Schema_tdf.INT_BTCH_GL_AC_ENTR_DI.ACG_ENTR_BNK_MSG_ID,"Unique identification, as assigned by the bank, to unambiguously identify a message, related to the accounting entry",A35,Schema_tdf > INT_BTCH_GL_AC_ENTR_DI > ACG_ENTR_BNK_MSG_ID
616a7e1d-9dea-41de-92fb-210e5927eff3,Accounting Entry Bank Message Id,Accounting Entry Bank Message Id,Schema_fa4u,INT_BTCH_GL_AC_ENTR_DI,ACG_ENTR_BNK_MSG_ID,dq-db.dq.Schema_fa4u.INT_BTCH_GL_AC_ENTR_DI.ACG_ENTR_BNK_MSG_ID,"Unique identification, as assigned by the bank, to unambiguously identify a message, related to the accounting entry",A35,Schema_fa4u > INT_BTCH_GL_AC_ENTR_DI > ACG_ENTR_BNK_MSG_ID
616a7e1d-9dea-41de-92fb-210e5927eff3,Accounting Entry Bank Message Id,Accounting Entry Bank Message Id,Schema_split,INT_BTCH_GL_AC_ENTR_DI,ACG_ENTR_BNK_MSG_ID,dq-db.dq.Schema_split.INT_BTCH_GL_AC_ENTR_DI.ACG_ENTR_BNK_MSG_ID,"Unique identification, as assigned by the bank, to unambiguously identify a message, related to the accounting entry",A35,Schema_split > INT_BTCH_GL_AC_ENTR_DI > ACG_ENTR_BNK_MSG_ID
616a7e1d-9dea-41de-92fb-210e5927eff3,Accounting Entry Bank Message Id,Accounting Entry Bank Message Id,Schema_gfsaeg,INT_BTCH_GL_AC_ENTR_DI,ACG_ENTR_BNK_MSG_ID,dq-db.dq.Schema_gfsaeg.INT_BTCH_GL_AC_ENTR_DI.ACG_ENTR_BNK_MSG_ID,"Unique identification, as assigned by the bank, to unambiguously identify a message, related to the accounting entry",A35,Schema_gfsaeg > INT_BTCH_GL_AC_ENTR_DI > ACG_ENTR_BNK_MSG_ID
616a7e1d-9dea-41de-92fb-210e5927eff3,Accounting Entry Bank Message Id,Accounting Entry Bank Message Id,Schema_tdf,CRN_AC_BOOK_DI,ACG_ENTR_BNK_MSG_ID,dq-db.dq.Schema_tdf.CRN_AC_BOOK_DI.ACG_ENTR_BNK_MSG_ID,"Unique identification, as assigned by the bank, to unambiguously identify a message, related to the accounting entry",A35,Schema_tdf > CRN_AC_BOOK_DI > ACG_ENTR_BNK_MSG_ID
161ebc0f-31ad-4eec-b7b7-7760559bac37,Accounting Entry Bank Payment Information Id,Accounting Entry Bank Payment Information Id,Schema_dbo,CRN_AC_BOOK_DI,ACG_ENTR_BNK_PYMT_INF_ID,dq-db.dq.Schema_dbo.CRN_AC_BOOK_DI.ACG_ENTR_BNK_PYMT_INF_ID,"Unique identification, as assigned by the bank, to unambiguously identify the paymentbatch, related to the accounting entry.",A35,Schema_dbo > CRN_AC_BOOK_DI > ACG_ENTR_BNK_PYMT_INF_ID
161ebc0f-31ad-4eec-b7b7-7760559bac37,Accounting Entry Bank Payment Information Id,Accounting Entry Bank Payment Information Id,Schema_crgff,NSPP_PAYM_GL_AC_ENTR_DI,ACG_ENTR_BNK_PYMT_INF_ID,dq-db.dq.Schema_crgff.NSPP_PAYM_GL_AC_ENTR_DI.ACG_ENTR_BNK_PYMT_INF_ID,"Unique identification, as assigned by the bank, to unambiguously identify the paymentbatch, related to the accounting entry.",A35,Schema_crgff > NSPP_PAYM_GL_AC_ENTR_DI > ACG_ENTR_BNK_PYMT_INF_ID
161ebc0f-31ad-4eec-b7b7-7760559bac37,Accounting Entry Bank Payment Information Id,Accounting Entry Bank Payment Information Id,Schema_dbo,INT_BTCH_GL_AC_ENTR_DI,ACG_ENTR_BNK_PYMT_INF_ID,dq-db.dq.Schema_dbo.INT_BTCH_GL_AC_ENTR_DI.ACG_ENTR_BNK_PYMT_INF_ID,"Unique identification, as assigned by the bank, to unambiguously identify the paymentbatch, related to the accounting entry.",A35,Schema_dbo > INT_BTCH_GL_AC_ENTR_DI > ACG_ENTR_BNK_PYMT_INF_ID
161ebc0f-31ad-4eec-b7b7-7760559bac37,Accounting Entry Bank Payment Information Id,Accounting Entry Bank Payment Information Id,,HN_DRB_CRN_AC_BKG,ACG_ENTR_BNK_PYMT_INF_ID,,"Unique identification, as assigned by the bank, to unambiguously identify the paymentbatch, related to the accounting entry.",A35,HN_DRB_CRN_AC_BKG > ACG_ENTR_BNK_PYMT_INF_ID
161ebc0f-31ad-4eec-b7b7-7760559bac37,Accounting Entry Bank Payment Information Id,Accounting Entry Bank Payment Information Id,Schema_dwfr,CRN_AC_BOOK_DI,ACG_ENTR_BNK_PYMT_INF_ID,dq-db.dq.Schema_dwfr.CRN_AC_BOOK_DI.ACG_ENTR_BNK_PYMT_INF_ID,"Unique identification, as assigned by the bank, to unambiguously identify the paymentbatch, related to the accounting entry.",A35,Schema_dwfr > CRN_AC_BOOK_DI > ACG_ENTR_BNK_PYMT_INF_ID
161ebc0f-31ad-4eec-b7b7-7760559bac37,Accounting Entry Bank Payment Information Id,Accounting Entry Bank Payment Information Id,Schema_dih,CRN_AC_BOOK_DI,ACG_ENTR_BNK_PYMT_INF_ID,dq-db.dq.Schema_dih.CRN_AC_BOOK_DI.ACG_ENTR_BNK_PYMT_INF_ID,"Unique identification, as assigned by the bank, to unambiguously identify the paymentbatch, related to the accounting entry.",A35,Schema_dih > CRN_AC_BOOK_DI > ACG_ENTR_BNK_PYMT_INF_ID
161ebc0f-31ad-4eec-b7b7-7760559bac37,Accounting Entry Bank Payment Information Id,Accounting Entry Bank Payment Information Id,Schema_bankanaly,INT_BTCH_GL_AC_ENTR_DI,ACG_ENTR_BNK_PYMT_INF_ID,dq-db.dq.Schema_bankanaly.INT_BTCH_GL_AC_ENTR_DI.ACG_ENTR_BNK_PYMT_INF_ID,"Unique identification, as assigned by the bank, to unambiguously identify the paymentbatch, related to the accounting entry.",A35,Schema_bankanaly > INT_BTCH_GL_AC_ENTR_DI > ACG_ENTR_BNK_PYMT_INF_ID
161ebc0f-31ad-4eec-b7b7-7760559bac37,Accounting Entry Bank Payment Information Id,Accounting Entry Bank Payment Information Id,Schema_dih,INT_BTCH_GL_AC_ENTR_DI,ACG_ENTR_BNK_PYMT_INF_ID,dq-db.dq.Schema_dih.INT_BTCH_GL_AC_ENTR_DI.ACG_ENTR_BNK_PYMT_INF_ID,"Unique identification, as assigned by the bank, to unambiguously identify the paymentbatch, related to the accounting entry.",A35,Schema_dih > INT_BTCH_GL_AC_ENTR_DI > ACG_ENTR_BNK_PYMT_INF_ID
161ebc0f-31ad-4eec-b7b7-7760559bac37,Accounting Entry Bank Payment Information Id,Accounting Entry Bank Payment Information Id,Schema_bankanaly,CRN_AC_BOOK_DI,ACG_ENTR_BNK_PYMT_INF_ID,dq-db.dq.Schema_bankanaly.CRN_AC_BOOK_DI.ACG_ENTR_BNK_PYMT_INF_ID,"Unique identification, as assigned by the bank, to unambiguously identify the paymentbatch, related to the accounting entry.",A35,Schema_bankanaly > CRN_AC_BOOK_DI > ACG_ENTR_BNK_PYMT_INF_ID
161ebc0f-31ad-4eec-b7b7-7760559bac37,Accounting Entry Bank Payment Information Id,Accounting Entry Bank Payment Information Id,Schema_bankanaly,NSPP_PAYM_GL_AC_ENTR_DI,ACG_ENTR_BNK_PYMT_INF_ID,dq-db.dq.Schema_bankanaly.NSPP_PAYM_GL_AC_ENTR_DI.ACG_ENTR_BNK_PYMT_INF_ID,"Unique identification, as assigned by the bank, to unambiguously identify the paymentbatch, related to the accounting entry.",A35,Schema_bankanaly > NSPP_PAYM_GL_AC_ENTR_DI > ACG_ENTR_BNK_PYMT_INF_ID
161ebc0f-31ad-4eec-b7b7-7760559bac37,Accounting Entry Bank Payment Information Id,Accounting Entry Bank Payment Information Id,Schema_idq,INT_BTCH_GL_AC_ENTR_DI,ACG_ENTR_BNK_PYMT_INF_ID,dq-db.dq.Schema_idq.INT_BTCH_GL_AC_ENTR_DI.ACG_ENTR_BNK_PYMT_INF_ID,"Unique identification, as assigned by the bank, to unambiguously identify the paymentbatch, related to the accounting entry.",A35,Schema_idq > INT_BTCH_GL_AC_ENTR_DI > ACG_ENTR_BNK_PYMT_INF_ID
161ebc0f-31ad-4eec-b7b7-7760559bac37,Accounting Entry Bank Payment Information Id,Accounting Entry Bank Payment Information Id,Schema_tdf,INT_BTCH_GL_AC_ENTR_DI,ACG_ENTR_BNK_PYMT_INF_ID,dq-db.dq.Schema_tdf.INT_BTCH_GL_AC_ENTR_DI.ACG_ENTR_BNK_PYMT_INF_ID,"Unique identification, as assigned by the bank, to unambiguously identify the paymentbatch, related to the accounting entry.",A35,Schema_tdf > INT_BTCH_GL_AC_ENTR_DI > ACG_ENTR_BNK_PYMT_INF_ID
161ebc0f-31ad-4eec-b7b7-7760559bac37,Accounting Entry Bank Payment Information Id,Accounting Entry Bank Payment Information Id,Schema_tdm,CRN_AC_BOOK_DI,ACG_ENTR_BNK_PYMT_INF_ID,dq-db.dq.Schema_tdm.CRN_AC_BOOK_DI.ACG_ENTR_BNK_PYMT_INF_ID,"Unique identification, as assigned by the bank, to unambiguously identify the paymentbatch, related to the accounting entry.",A35,Schema_tdm > CRN_AC_BOOK_DI > ACG_ENTR_BNK_PYMT_INF_ID
161ebc0f-31ad-4eec-b7b7-7760559bac37,Accounting Entry Bank Payment Information Id,Accounting Entry Bank Payment Information Id,Schema_gfs,CRN_AC_BOOK_DI,ACG_ENTR_BNK_PYMT_INF_ID,dq-db.dq.Schema_gfs.CRN_AC_BOOK_DI.ACG_ENTR_BNK_PYMT_INF_ID,"Unique identification, as assigned by the bank, to unambiguously identify the paymentbatch, related to the accounting entry.",A35,Schema_gfs > CRN_AC_BOOK_DI > ACG_ENTR_BNK_PYMT_INF_ID
161ebc0f-31ad-4eec-b7b7-7760559bac37,Accounting Entry Bank Payment Information Id,Accounting Entry Bank Payment Information Id,Schema_gfs,INT_BTCH_GL_AC_ENTR_DI,ACG_ENTR_BNK_PYMT_INF_ID,dq-db.dq.Schema_gfs.INT_BTCH_GL_AC_ENTR_DI.ACG_ENTR_BNK_PYMT_INF_ID,"Unique identification, as assigned by the bank, to unambiguously identify the paymentbatch, related to the accounting entry.",A35,Schema_gfs > INT_BTCH_GL_AC_ENTR_DI > ACG_ENTR_BNK_PYMT_INF_ID
161ebc0f-31ad-4eec-b7b7-7760559bac37,Accounting Entry Bank Payment Information Id,Accounting Entry Bank Payment Information Id,Schema_tdf,NSPP_PAYM_GL_AC_ENTR_DI,ACG_ENTR_BNK_PYMT_INF_ID,dq-db.dq.Schema_tdf.NSPP_PAYM_GL_AC_ENTR_DI.ACG_ENTR_BNK_PYMT_INF_ID,"Unique identification, as assigned by the bank, to unambiguously identify the paymentbatch, related to the accounting entry.",A35,Schema_tdf > NSPP_PAYM_GL_AC_ENTR_DI > ACG_ENTR_BNK_PYMT_INF_ID
161ebc0f-31ad-4eec-b7b7-7760559bac37,Accounting Entry Bank Payment Information Id,Accounting Entry Bank Payment Information Id,Schema_gfportal,CRN_AC_BOOK_DI,ACG_ENTR_BNK_PYMT_INF_ID,dq-db.dq.Schema_gfportal.CRN_AC_BOOK_DI.ACG_ENTR_BNK_PYMT_INF_ID,"Unique identification, as assigned by the bank, to unambiguously identify the paymentbatch, related to the accounting entry.",A35,Schema_gfportal > CRN_AC_BOOK_DI > ACG_ENTR_BNK_PYMT_INF_ID
161ebc0f-31ad-4eec-b7b7-7760559bac37,Accounting Entry Bank Payment Information Id,Accounting Entry Bank Payment Information Id,Schema_gfsaeg,INT_BTCH_GL_AC_ENTR_DI,ACG_ENTR_BNK_PYMT_INF_ID,dq-db.dq.Schema_gfsaeg.INT_BTCH_GL_AC_ENTR_DI.ACG_ENTR_BNK_PYMT_INF_ID,"Unique identification, as assigned by the bank, to unambiguously identify the paymentbatch, related to the accounting entry.",A35,Schema_gfsaeg > INT_BTCH_GL_AC_ENTR_DI > ACG_ENTR_BNK_PYMT_INF_ID
161ebc0f-31ad-4eec-b7b7-7760559bac37,Accounting Entry Bank Payment Information Id,Accounting Entry Bank Payment Information Id,Schema_gfsaeg,NSPP_PAYM_GL_AC_ENTR_DI,ACG_ENTR_BNK_PYMT_INF_ID,dq-db.dq.Schema_gfsaeg.NSPP_PAYM_GL_AC_ENTR_DI.ACG_ENTR_BNK_PYMT_INF_ID,"Unique identification, as assigned by the bank, to unambiguously identify the paymentbatch, related to the accounting entry.",A35,Schema_gfsaeg > NSPP_PAYM_GL_AC_ENTR_DI > ACG_ENTR_BNK_PYMT_INF_ID
161ebc0f-31ad-4eec-b7b7-7760559bac37,Accounting Entry Bank Payment Information Id,Accounting Entry Bank Payment Information Id,Schema_fa4u,INT_BTCH_GL_AC_ENTR_DI,ACG_ENTR_BNK_PYMT_INF_ID,dq-db.dq.Schema_fa4u.INT_BTCH_GL_AC_ENTR_DI.ACG_ENTR_BNK_PYMT_INF_ID,"Unique identification, as assigned by the bank, to unambiguously identify the paymentbatch, related to the accounting entry.",A35,Schema_fa4u > INT_BTCH_GL_AC_ENTR_DI > ACG_ENTR_BNK_PYMT_INF_ID
161ebc0f-31ad-4eec-b7b7-7760559bac37,Accounting Entry Bank Payment Information Id,Accounting Entry Bank Payment Information Id,Schema_gfs,NSPP_PAYM_GL_AC_ENTR_DI,ACG_ENTR_BNK_PYMT_INF_ID,dq-db.dq.Schema_gfs.NSPP_PAYM_GL_AC_ENTR_DI.ACG_ENTR_BNK_PYMT_INF_ID,"Unique identification, as assigned by the bank, to unambiguously identify the paymentbatch, related to the accounting entry.",A35,Schema_gfs > NSPP_PAYM_GL_AC_ENTR_DI > ACG_ENTR_BNK_PYMT_INF_ID
161ebc0f-31ad-4eec-b7b7-7760559bac37,Accounting Entry Bank Payment Information Id,Accounting Entry Bank Payment Information Id,Schema_tdf,CRN_AC_BOOK_DI,ACG_ENTR_BNK_PYMT_INF_ID,dq-db.dq.Schema_tdf.CRN_AC_BOOK_DI.ACG_ENTR_BNK_PYMT_INF_ID,"Unique identification, as assigned by the bank, to unambiguously identify the paymentbatch, related to the accounting entry.",A35,Schema_tdf > CRN_AC_BOOK_DI > ACG_ENTR_BNK_PYMT_INF_ID
161ebc0f-31ad-4eec-b7b7-7760559bac37,Accounting Entry Bank Payment Information Id,Accounting Entry Bank Payment Information Id,Schema_split,NSPP_PAYM_GL_AC_ENTR_DI,ACG_ENTR_BNK_PYMT_INF_ID,dq-db.dq.Schema_split.NSPP_PAYM_GL_AC_ENTR_DI.ACG_ENTR_BNK_PYMT_INF_ID,"Unique identification, as assigned by the bank, to unambiguously identify the paymentbatch, related to the accounting entry.",A35,Schema_split > NSPP_PAYM_GL_AC_ENTR_DI > ACG_ENTR_BNK_PYMT_INF_ID
161ebc0f-31ad-4eec-b7b7-7760559bac37,Accounting Entry Bank Payment Information Id,Accounting Entry Bank Payment Information Id,Schema_split,INT_BTCH_GL_AC_ENTR_DI,ACG_ENTR_BNK_PYMT_INF_ID,dq-db.dq.Schema_split.INT_BTCH_GL_AC_ENTR_DI.ACG_ENTR_BNK_PYMT_INF_ID,"Unique identification, as assigned by the bank, to unambiguously identify the paymentbatch, related to the accounting entry.",A35,Schema_split > INT_BTCH_GL_AC_ENTR_DI > ACG_ENTR_BNK_PYMT_INF_ID
bfd0e352-e1bf-4a14-9a10-7a0d54dbc33f,Accounting Entry Basic Payment Product Number,Accounting Entry Basic Payment Product Number,Schema_dbo,ACG_ENTR_RPK_ACR_MI,ACG_ENTR_BBP_NO,dq-db.dq.Schema_dbo.ACG_ENTR_RPK_ACR_MI.ACG_ENTR_BBP_NO,Unique number to identify the basic payment product which the transaction is part of.,N4,Schema_dbo > ACG_ENTR_RPK_ACR_MI > ACG_ENTR_BBP_NO
bfd0e352-e1bf-4a14-9a10-7a0d54dbc33f,Accounting Entry Basic Payment Product Number,Accounting Entry Basic Payment Product Number,Schema_OWNER_PUB,CRN_AC_B__BES_CR_1ABC7E4FE64AD,ACG_ENTR_BBP_NO,dq-db.dq.Schema_OWNER_PUB.CRN_AC_B__BES_CR_1ABC7E4FE64AD.ACG_ENTR_BBP_NO,Unique number to identify the basic payment product which the transaction is part of.,N4,Schema_OWNER_PUB > CRN_AC_B__BES_CR_1ABC7E4FE64AD > ACG_ENTR_BBP_NO
bfd0e352-e1bf-4a14-9a10-7a0d54dbc33f,Accounting Entry Basic Payment Product Number,Accounting Entry Basic Payment Product Number,Schema_OWNER_PUB,CRN_AC_B__BES_CR_14F03A6F5D3E6,ACG_ENTR_BBP_NO,dq-db.dq.Schema_OWNER_PUB.CRN_AC_B__BES_CR_14F03A6F5D3E6.ACG_ENTR_BBP_NO,Unique number to identify the basic payment product which the transaction is part of.,N4,Schema_OWNER_PUB > CRN_AC_B__BES_CR_14F03A6F5D3E6 > ACG_ENTR_BBP_NO
bfd0e352-e1bf-4a14-9a10-7a0d54dbc33f,Accounting Entry Basic Payment Product Number,Accounting Entry Basic Payment Product Number,Schema_dbo,CRN_AC_BOOK_DI,ACG_ENTR_BBP_NO,dq-db.dq.Schema_dbo.CRN_AC_BOOK_DI.ACG_ENTR_BBP_NO,Unique number to identify the basic payment product which the transaction is part of.,N4,Schema_dbo > CRN_AC_BOOK_DI > ACG_ENTR_BBP_NO
bfd0e352-e1bf-4a14-9a10-7a0d54dbc33f,Accounting Entry Basic Payment Product Number,Accounting Entry Basic Payment Product Number,Schema_dbo,RPK_SETL_DI,ACG_ENTR_BBP_NO,dq-db.dq.Schema_dbo.RPK_SETL_DI.ACG_ENTR_BBP_NO,Unique number to identify the basic payment product which the transaction is part of.,N4,Schema_dbo > RPK_SETL_DI > ACG_ENTR_BBP_NO
bfd0e352-e1bf-4a14-9a10-7a0d54dbc33f,Accounting Entry Basic Payment Product Number,Accounting Entry Basic Payment Product Number,Schema_OWNER_PUB,RPK_SETL__BES_RP_1A5F8102846D9,ACG_ENTR_BBP_NO,dq-db.dq.Schema_OWNER_PUB.RPK_SETL__BES_RP_1A5F8102846D9.ACG_ENTR_BBP_NO,Unique number to identify the basic payment product which the transaction is part of.,N4,Schema_OWNER_PUB > RPK_SETL__BES_RP_1A5F8102846D9 > ACG_ENTR_BBP_NO
