"id","name","type","nullable","format","is_cde","data_object_id","version_id","is_primary_key","is_business_key"
"019e0488-9a53-7da1-927a-f1cd02d6bafd","minor_unit_symbol","string","true","","false","019e0488-9a53-7b21-ba16-3b362baa4815","019e0488-9a53-7b7a-8b7e-db30bbce0048","false","false"
"019e0488-9a53-7675-8198-46137ddc5dfb","iso_numeric_code","string","false","","false","019e0488-9a53-7b21-ba16-3b362baa4815","019e0488-9a53-7b7a-8b7e-db30bbce0048","false","false"
"019e0488-9a53-7fd7-89f8-169a3bd1ddae","customer_id","string","false","uuid","true","019e0488-9a53-7c72-af10-87d726eef784","019e0488-9a53-7a7f-8cde-a785bd046bc9","true","false"
"019e0488-9a53-7b5d-9aad-6d0ac04c4080","email","string","false","email","true","019e0488-9a53-7c72-af10-87d726eef784","019e0488-9a53-7a7f-8cde-a785bd046bc9","false","false"
"019e0488-9a53-7dfb-a1d3-ebfa53788719","first_name","string","false","","false","019e0488-9a53-7c72-af10-87d726eef784","019e0488-9a53-7a7f-8cde-a785bd046bc9","false","false"
"019e0488-9a53-7b9d-a543-ded1f52a2c5c","last_name","string","false","","false","019e0488-9a53-7c72-af10-87d726eef784","019e0488-9a53-7a7f-8cde-a785bd046bc9","false","false"
"019e0488-9a53-7a49-8631-e5ef5e8cf235","created_at","timestamp","false","","false","019e0488-9a53-7c72-af10-87d726eef784","019e0488-9a53-7a7f-8cde-a785bd046bc9","false","false"
"019e0488-9a53-7ae9-9e66-0901d2c2aa6c","phone","string","true","phone","true","019e0488-9a53-7c72-af10-87d726eef784","019e0488-9a53-7a7f-8cde-a785bd046bc9","false","false"
"019e0488-9a53-7af7-9e8f-fbc0e55fe0bd","customer_segment","string","true","","false","019e0488-9a53-7c72-af10-87d726eef784","019e0488-9a53-7a7f-8cde-a785bd046bc9","false","false"
"019e0488-9a53-70c7-a9e7-01c944ba3a96","lifetime_value","decimal","true","","false","019e0488-9a53-7c72-af10-87d726eef784","019e0488-9a53-7a7f-8cde-a785bd046bc9","false","false"
"019e0488-9a53-77a4-85ef-57b535c26f70","order_id","string","false","uuid","true","019e0488-9a53-7a36-bc19-d93e75ef1e05","019e0488-9a53-7f31-9445-917a81329425","true","false"
"019e0488-9a53-7ce6-a68a-c0671f0b22b7","customer_id","string","false","uuid","true","019e0488-9a53-7a36-bc19-d93e75ef1e05","019e0488-9a53-7f31-9445-917a81329425","false","false"
"019e0488-9a53-73da-9f11-a7cc6e08f6c2","order_date","date","false","","false","019e0488-9a53-7a36-bc19-d93e75ef1e05","019e0488-9a53-7f31-9445-917a81329425","false","false"
"019e0488-9a53-7f1c-92fd-18d9ab9e483c","total_amount","decimal","false","","true","019e0488-9a53-7a36-bc19-d93e75ef1e05","019e0488-9a53-7f31-9445-917a81329425","false","false"
"019e0488-9a53-7d6a-b91b-e785841c72a1","status","string","false","","false","019e0488-9a53-7a36-bc19-d93e75ef1e05","019e0488-9a53-7f31-9445-917a81329425","false","false"
"019e0488-9a53-7373-b7d5-9e4605e05289","currency","string","false","","false","019e0488-9a53-7a36-bc19-d93e75ef1e05","019e0488-9a53-7f31-9445-917a81329425","false","false"
"019e0488-9a53-7e1f-92ac-bcc42be128c4","transaction_id","string","false","uuid","true","019e0488-9a53-785b-990e-2f4738a0f9eb","019e0488-9a53-76be-ab52-240e4250f6a4","true","false"
"019e0488-9a53-7800-b859-0c3843bf4bf4","order_id","string","false","uuid","true","019e0488-9a53-785b-990e-2f4738a0f9eb","019e0488-9a53-76be-ab52-240e4250f6a4","false","false"
"019e0488-9a53-788c-bb3b-990dadcc3093","amount","decimal","false","","true","019e0488-9a53-785b-990e-2f4738a0f9eb","019e0488-9a53-76be-ab52-240e4250f6a4","false","false"
"019e0488-9a53-7e0e-a2db-b014af41cea0","currency","string","false","","false","019e0488-9a53-785b-990e-2f4738a0f9eb","019e0488-9a53-76be-ab52-240e4250f6a4","false","false"
"019e0488-9a53-7903-9cc0-8a31fbc3f6eb","payment_method","string","false","","false","019e0488-9a53-785b-990e-2f4738a0f9eb","019e0488-9a53-76be-ab52-240e4250f6a4","false","false"
"019e0488-9a53-7cdc-95ee-f24b7115a505","status","string","false","","false","019e0488-9a53-785b-990e-2f4738a0f9eb","019e0488-9a53-76be-ab52-240e4250f6a4","false","false"
"019e0488-9a53-7e6c-bd91-998ebd52bce2","timestamp","timestamp","false","","false","019e0488-9a53-785b-990e-2f4738a0f9eb","019e0488-9a53-76be-ab52-240e4250f6a4","false","false"
"019e0488-9a53-7f82-bc85-cf57fc668c0e","transaction_id","string","false","uuid","true","019e0488-9a53-785b-990e-2f4738a0f9eb","019e0488-9a53-77fa-9a22-cff40798361e","true","false"
"019e0488-9a53-70ad-877e-04c870b6cb85","order_id","string","false","uuid","true","019e0488-9a53-785b-990e-2f4738a0f9eb","019e0488-9a53-77fa-9a22-cff40798361e","false","false"
"019e0488-9a53-7b12-a573-64a20edd41fd","amount","integer","false","","true","019e0488-9a53-785b-990e-2f4738a0f9eb","019e0488-9a53-77fa-9a22-cff40798361e","false","false"
"019e0488-9a53-72d6-b76e-3c4e969fa573","currency","string","false","","false","019e0488-9a53-785b-990e-2f4738a0f9eb","019e0488-9a53-77fa-9a22-cff40798361e","false","false"
"019e0488-9a53-785e-a7d7-c582817560fb","payment_method","string","false","","false","019e0488-9a53-785b-990e-2f4738a0f9eb","019e0488-9a53-77fa-9a22-cff40798361e","false","false"
"019e0488-9a53-7781-b4e2-aa73d21fe148","status","string","false","","false","019e0488-9a53-785b-990e-2f4738a0f9eb","019e0488-9a53-77fa-9a22-cff40798361e","false","false"
"019e0488-9a53-7240-be42-ab1dc43257dd","timestamp","timestamp","false","","false","019e0488-9a53-785b-990e-2f4738a0f9eb","019e0488-9a53-77fa-9a22-cff40798361e","false","false"
"019e0488-9a53-7962-8467-7186d14b344c","product_id","string","false","uuid","false","019e0488-9a53-7dd4-91fb-42cbc0ac809a","019e0488-9a53-7154-a09b-cdc371ca11d6","true","false"
"019e0488-9a53-763e-8851-a0ad2327193e","sku","string","false","","true","019e0488-9a53-7dd4-91fb-42cbc0ac809a","019e0488-9a53-7154-a09b-cdc371ca11d6","false","false"
"019e0488-9a53-7c2f-9fd5-1cf1fce5382f","name","string","false","","false","019e0488-9a53-7dd4-91fb-42cbc0ac809a","019e0488-9a53-7154-a09b-cdc371ca11d6","false","false"
"019e0488-9a53-7313-b5a2-99543ee8bfd9","description","string","true","","false","019e0488-9a53-7dd4-91fb-42cbc0ac809a","019e0488-9a53-7154-a09b-cdc371ca11d6","false","false"
"019e0488-9a53-7e9e-bfa0-d30974b30283","price","decimal","false","","true","019e0488-9a53-7dd4-91fb-42cbc0ac809a","019e0488-9a53-7154-a09b-cdc371ca11d6","false","false"
"019e0488-9a53-7bb8-a582-756bfa88a163","currency","string","false","","false","019e0488-9a53-7dd4-91fb-42cbc0ac809a","019e0488-9a53-7154-a09b-cdc371ca11d6","false","false"
"019e0488-9a53-7303-98c3-cf353c260246","sales_id","string","false","uuid","false","019e0488-9a53-7a0c-89c2-98286166c79e","019e0488-9a53-79fd-a431-c423148a46dd","true","false"
"019e0488-9a53-73fa-8314-7d813fc2d26c","date_id","number","false","","false","019e0488-9a53-7a0c-89c2-98286166c79e","019e0488-9a53-79fd-a431-c423148a46dd","false","false"
"019e0488-9a53-78b3-a3f4-26a916aecf1c","customer_id","string","false","","false","019e0488-9a53-7a0c-89c2-98286166c79e","019e0488-9a53-79fd-a431-c423148a46dd","false","false"
"019e0488-9a53-73b1-8bd3-2779d5af7d23","product_id","string","false","","false","019e0488-9a53-7a0c-89c2-98286166c79e","019e0488-9a53-79fd-a431-c423148a46dd","false","false"
"019e0488-9a53-750f-8c9d-e1dfe50b5d00","quantity","number","false","","false","019e0488-9a53-7a0c-89c2-98286166c79e","019e0488-9a53-79fd-a431-c423148a46dd","false","false"
"019e0488-9a53-764d-a4e8-e0911bc51d2d","unit_price","decimal","false","","false","019e0488-9a53-7a0c-89c2-98286166c79e","019e0488-9a53-79fd-a431-c423148a46dd","false","false"
"019e0488-9a53-7235-ab33-31099837c8ca","total_amount","decimal","false","","false","019e0488-9a53-7a0c-89c2-98286166c79e","019e0488-9a53-79fd-a431-c423148a46dd","false","false"
"019e0488-9a53-702f-8243-cd81a2934727","event_id","string","false","uuid","false","019e0488-9a53-70a5-832e-12595a66faf5","019e0488-9a53-7a80-a59e-edec85e33294","true","false"
"019e0488-9a53-7706-aa50-51292af97ac7","user_id","string","false","","false","019e0488-9a53-70a5-832e-12595a66faf5","019e0488-9a53-7a80-a59e-edec85e33294","false","false"
"019e0488-9a53-7ea5-9088-d95d3222fee8","page_url","string","false","","false","019e0488-9a53-70a5-832e-12595a66faf5","019e0488-9a53-7a80-a59e-edec85e33294","false","false"
"019e0488-9a53-7570-8fe8-33f38a22814c","timestamp","timestamp","false","","false","019e0488-9a53-70a5-832e-12595a66faf5","019e0488-9a53-7a80-a59e-edec85e33294","false","false"
"019e0488-9a53-727e-99c3-f02012a48829","session_id","string","false","","false","019e0488-9a53-70a5-832e-12595a66faf5","019e0488-9a53-7a80-a59e-edec85e33294","false","false"
"019e0488-9a53-732b-ad78-92b00b5a59df","customer_id","string","false","uuid","true","019e0488-9a53-7203-b971-1ca3f76a4c1f","019e0488-9a53-7825-811b-761e3e99314c","false","false"
"019e0488-9a53-7c10-9934-3a64e27090b6","contact_type","string","false","","false","019e0488-9a53-7203-b971-1ca3f76a4c1f","019e0488-9a53-7825-811b-761e3e99314c","false","false"
"019e0488-9a53-7f05-bd31-2d6bd1243137","phone_number","string","true","","true","019e0488-9a53-7203-b971-1ca3f76a4c1f","019e0488-9a53-7825-811b-761e3e99314c","false","false"
"019e0488-9a53-7961-be97-4c92ad681994","email_address","string","true","email","true","019e0488-9a53-7203-b971-1ca3f76a4c1f","019e0488-9a53-7825-811b-761e3e99314c","false","false"
"019e0488-9a53-756e-a474-1570bc84619a","is_primary","boolean","false","","false","019e0488-9a53-7203-b971-1ca3f76a4c1f","019e0488-9a53-7825-811b-761e3e99314c","false","false"
"019e0488-9a53-71f3-ab43-36af8a52c2d8","product_id","string","false","uuid","false","019e0488-9a53-7c5b-be3e-ae7933c031cf","019e0488-9a53-7dbb-acde-8d30e45fd2fb","false","false"
"019e0488-9a53-7c3f-a8c3-9e11fd13674c","warehouse_id","string","false","","false","019e0488-9a53-7c5b-be3e-ae7933c031cf","019e0488-9a53-7dbb-acde-8d30e45fd2fb","false","false"
"019e0488-9a53-78fb-8085-a602c4bed101","quantity_on_hand","number","false","","false","019e0488-9a53-7c5b-be3e-ae7933c031cf","019e0488-9a53-7dbb-acde-8d30e45fd2fb","false","false"
"019e0488-9a53-7882-a4c8-dee9421b1080","reorder_level","number","false","","false","019e0488-9a53-7c5b-be3e-ae7933c031cf","019e0488-9a53-7dbb-acde-8d30e45fd2fb","false","false"
"019e0488-9a53-795f-b3cc-d5264b0d2c63","date_id","number","false","","false","019e0488-9a53-75f7-86df-5d2d65f06b39","019e0488-9a53-7610-9b56-fef2778ca70b","true","false"
"019e0488-9a53-7520-9ec1-36f067b12f30","date","date","false","","false","019e0488-9a53-75f7-86df-5d2d65f06b39","019e0488-9a53-7610-9b56-fef2778ca70b","false","false"
"019e0488-9a53-714a-9751-c804b525d6a5","year","number","false","","false","019e0488-9a53-75f7-86df-5d2d65f06b39","019e0488-9a53-7610-9b56-fef2778ca70b","false","false"
"019e0488-9a53-7a29-bc5b-333560fcb444","month","number","false","","false","019e0488-9a53-75f7-86df-5d2d65f06b39","019e0488-9a53-7610-9b56-fef2778ca70b","false","false"
"019e0488-9a53-7d94-9e5d-263cca51d706","day_of_month","number","false","","false","019e0488-9a53-75f7-86df-5d2d65f06b39","019e0488-9a53-7610-9b56-fef2778ca70b","false","false"
"019e0488-9a53-777d-8243-bae8d08743b3","quarter","number","false","","false","019e0488-9a53-75f7-86df-5d2d65f06b39","019e0488-9a53-7610-9b56-fef2778ca70b","false","false"
"019e0488-9a53-7b0d-b089-6d86a466719d","country_id","string","false","uuid","false","019e0488-9a53-723a-be81-ed49cd179a05","019e0488-9a53-7800-abc1-c7302f83e6ef","true","false"
"019e0488-9a53-7a9c-99a1-90ad365120bb","iso_code","string","false","","false","019e0488-9a53-723a-be81-ed49cd179a05","019e0488-9a53-7800-abc1-c7302f83e6ef","false","false"
"019e0488-9a53-7127-a7e6-682198df271c","iso_numeric","number","false","","false","019e0488-9a53-723a-be81-ed49cd179a05","019e0488-9a53-7800-abc1-c7302f83e6ef","false","false"
"019e0488-9a53-7ae9-ba24-4e78a5f0a3ab","country_name","string","false","","false","019e0488-9a53-723a-be81-ed49cd179a05","019e0488-9a53-7800-abc1-c7302f83e6ef","false","false"
"019e0488-9a53-75b1-9f5d-1b37fbf36dbb","region","string","true","","false","019e0488-9a53-723a-be81-ed49cd179a05","019e0488-9a53-7800-abc1-c7302f83e6ef","false","false"
"019e0488-9a53-7996-81af-e21af193820b","currency_code","string","true","","false","019e0488-9a53-723a-be81-ed49cd179a05","019e0488-9a53-7800-abc1-c7302f83e6ef","false","false"
"019e0488-9a53-774d-8f05-b599f0d5e402","currency_code","string","false","","false","019e0488-9a53-7b21-ba16-3b362baa4815","019e0488-9a53-7b7a-8b7e-db30bbce0048","true","false"
"019e0488-9a53-726c-aacb-cf9bdb569fae","currency_name","string","false","","false","019e0488-9a53-7b21-ba16-3b362baa4815","019e0488-9a53-7b7a-8b7e-db30bbce0048","false","false"
"019e0488-9a53-7dd4-bbb3-79d030bdc8e5","symbol","string","true","","false","019e0488-9a53-7b21-ba16-3b362baa4815","019e0488-9a53-7b7a-8b7e-db30bbce0048","false","false"
"019e0488-9a53-7b13-a6fe-e8573e61ec59","is_active","boolean","false","","false","019e0488-9a53-7b21-ba16-3b362baa4815","019e0488-9a53-7b7a-8b7e-db30bbce0048","false","false"
